canonical_endpoint_key	threshold	n	actual_transfer	predicted_transfer	macro_f1	accuracy	transfer_precision	transfer_recall
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.0808080808	350	58	240	0.328024	0.342857	0.141667	0.586207
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.0909090909	350	58	220	0.373487	0.400000	0.154545	0.586207
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1010101010	350	58	181	0.418673	0.477143	0.154696	0.482759
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1111111111	350	58	161	0.431834	0.511429	0.149068	0.413793
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1212121212	350	58	144	0.443318	0.542857	0.145833	0.362069
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1313131313	350	58	118	0.445914	0.582857	0.127119	0.258621
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1414141414	350	58	106	0.466463	0.617143	0.141509	0.258621
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1515151515	350	58	87	0.412861	0.614286	0.057471	0.086207
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1616161616	350	58	66	0.402162	0.651429	0.015152	0.017241
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1717171717	350	58	41	0.429402	0.722857	0.024390	0.017241
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1818181818	350	58	26	0.445346	0.765714	0.038462	0.017241
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.1919191919	350	58	20	0.437299	0.777143	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2020202020	350	58	20	0.437299	0.777143	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2121212121	350	58	20	0.437299	0.777143	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2222222222	350	58	20	0.437299	0.777143	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2323232323	350	58	17	0.440000	0.785714	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2424242424	350	58	17	0.440000	0.785714	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2525252525	350	58	17	0.440000	0.785714	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2626262626	350	58	17	0.440000	0.785714	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2727272727	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2828282828	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.2929292929	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3030303030	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3131313131	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3232323232	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3333333333	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3434343434	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3535353535	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3636363636	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3737373737	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3838383838	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.3939393939	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4040404040	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4141414141	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4242424242	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4343434343	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4444444444	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4545454545	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4646464646	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4747474747	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4848484848	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.4949494949	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5050505051	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5151515152	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5252525253	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5353535354	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5454545455	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5555555556	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5656565657	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5757575758	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5858585859	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.5959595960	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6060606061	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6161616162	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6262626263	350	58	8	0.447950	0.811429	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6363636364	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6464646465	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6565656566	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6666666667	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6767676768	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6868686869	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.6969696970	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7070707071	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7171717172	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7272727273	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7373737374	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7474747475	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7575757576	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7676767677	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7777777778	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7878787879	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.7979797980	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8080808081	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8181818182	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8282828283	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8383838384	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8484848485	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8585858586	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8686868687	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8787878788	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8888888889	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.8989898990	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9090909091	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9191919192	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9292929293	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9393939394	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9494949495	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9595959596	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9696969697	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9797979798	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	0.9898989899	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml.zero_to_last	1.0000000000	350	58	0	0.454829	0.834286	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0000000000	20	2	20	0.090909	0.100000	0.100000	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0101010101	20	2	20	0.090909	0.100000	0.100000	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0202020202	20	2	20	0.090909	0.100000	0.100000	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0303030303	20	2	20	0.090909	0.100000	0.100000	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0404040404	20	2	17	0.248120	0.250000	0.117647	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0505050505	20	2	17	0.248120	0.250000	0.117647	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0606060606	20	2	13	0.413333	0.450000	0.153846	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0707070707	20	2	11	0.487179	0.550000	0.181818	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0808080808	20	2	8	0.600000	0.700000	0.250000	1.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.0909090909	20	2	6	0.375000	0.600000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1010101010	20	2	4	0.411765	0.700000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1111111111	20	2	4	0.411765	0.700000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1212121212	20	2	4	0.411765	0.700000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1313131313	20	2	1	0.459459	0.850000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1414141414	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1515151515	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1616161616	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1717171717	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1818181818	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.1919191919	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2020202020	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2121212121	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2222222222	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2323232323	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2424242424	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2525252525	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2626262626	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2727272727	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2828282828	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.2929292929	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3030303030	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3131313131	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3232323232	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3333333333	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3434343434	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3535353535	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3636363636	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3737373737	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3838383838	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.3939393939	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4040404040	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4141414141	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4242424242	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4343434343	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4444444444	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4545454545	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4646464646	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4747474747	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4848484848	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.4949494949	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5050505051	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5151515152	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5252525253	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5353535354	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5454545455	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5555555556	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5656565657	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5757575758	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5858585859	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.5959595960	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6060606061	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6161616162	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6262626263	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6363636364	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6464646465	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6565656566	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6666666667	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6767676768	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6868686869	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.6969696970	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7070707071	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7171717172	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7272727273	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7373737374	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7474747475	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7575757576	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7676767677	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7777777778	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7878787879	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.7979797980	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8080808081	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8181818182	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8282828283	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8383838384	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8484848485	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8585858586	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8686868687	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8787878788	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8888888889	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.8989898990	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9090909091	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9191919192	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9292929293	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9393939394	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9494949495	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9595959596	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9696969697	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9797979798	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	0.9898989899	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_infinity	1.0000000000	20	2	0	0.473684	0.900000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0000000000	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0101010101	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0202020202	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0303030303	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0404040404	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0505050505	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0606060606	4	0	4	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0707070707	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0808080808	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.0909090909	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1010101010	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1111111111	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1212121212	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1313131313	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1414141414	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1515151515	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1616161616	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1717171717	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1818181818	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.1919191919	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2020202020	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2121212121	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2222222222	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2323232323	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2424242424	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2525252525	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2626262626	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2727272727	4	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_min_ml_1.zero_to_last	0.2828282828	4	0	0	0.500000	1.000000	0.000000	0.000000
