canonical_endpoint_key	threshold	n	actual_transfer	predicted_transfer	macro_f1	accuracy	transfer_precision	transfer_recall
q2.intestinal_permeability.peff.10_4_cm_s_1	0.3333333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.3750000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.4166666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.4583333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.5000000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.5416666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.5833333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.6250000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.6666666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.7083333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.7500000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.7916666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.8333333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.8750000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.9166666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	0.9583333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_4_cm_s_1	1.0000000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.0416666667	2	2	2	0.500000	1.000000	1.000000	1.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.0833333333	2	2	2	0.500000	1.000000	1.000000	1.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.1250000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.1666666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.2083333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.2500000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.2916666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.3333333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.3750000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.4166666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.4583333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.5000000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.5416666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.5833333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.6250000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.6666666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.7083333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.7500000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.7916666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.8333333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.8750000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.9166666667	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	0.9583333333	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.10_5_cm_s_1	1.0000000000	2	2	0	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.0000000000	1419	411	1419	0.224590	0.289641	0.289641	1.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.0416666667	1419	411	1351	0.245560	0.289641	0.279053	0.917275
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.0833333333	1419	411	843	0.484217	0.491191	0.315540	0.647202
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.1250000000	1419	411	285	0.533609	0.654686	0.361404	0.250608
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.1666666667	1419	411	95	0.485308	0.698379	0.410526	0.094891
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.2083333333	1419	411	5	0.422571	0.711064	0.600000	0.007299
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.2500000000	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.2916666667	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.3333333333	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.3750000000	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.4166666667	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.4583333333	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.5000000000	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.5416666667	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.5833333333	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.6250000000	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.6666666667	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.7083333333	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.7500000000	1419	411	2	0.420513	0.711769	1.000000	0.004866
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.7916666667	1419	411	0	0.415328	0.710359	0.000000	0.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.8333333333	1419	411	0	0.415328	0.710359	0.000000	0.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.8750000000	1419	411	0	0.415328	0.710359	0.000000	0.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.9166666667	1419	411	0	0.415328	0.710359	0.000000	0.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	0.9583333333	1419	411	0	0.415328	0.710359	0.000000	0.000000
q2.intestinal_permeability.peff.1e-4_cm_per_second	1.0000000000	1419	411	0	0.415328	0.710359	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.0000000000	795	488	795	0.380359	0.613836	0.613836	1.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.0416666667	795	488	724	0.507177	0.642767	0.640884	0.950820
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.0833333333	795	488	416	0.507727	0.516981	0.625000	0.532787
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.1250000000	795	488	172	0.422336	0.438994	0.622093	0.219262
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.1666666667	795	488	61	0.350378	0.412579	0.672131	0.084016
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.2083333333	795	488	26	0.335900	0.418868	1.000000	0.053279
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.2500000000	795	488	25	0.333784	0.417610	1.000000	0.051230
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.2916666667	795	488	16	0.314435	0.406289	1.000000	0.032787
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.3333333333	795	488	16	0.314435	0.406289	1.000000	0.032787
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.3750000000	795	488	16	0.314435	0.406289	1.000000	0.032787
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.4166666667	795	488	16	0.314435	0.406289	1.000000	0.032787
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.4583333333	795	488	5	0.289996	0.392453	1.000000	0.010246
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.5000000000	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.5416666667	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.5833333333	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.6250000000	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.6666666667	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.7083333333	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.7500000000	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.7916666667	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.8333333333	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.8750000000	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.9166666667	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	0.9583333333	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-5_cm_per_second	1.0000000000	795	488	0	0.278584	0.386164	0.000000	0.000000
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.0000000000	4249	1603	4249	0.273923	0.377265	0.377265	1.000000
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.0416666667	4249	1603	4090	0.291428	0.373264	0.370416	0.945103
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.0833333333	4249	1603	2859	0.493196	0.494469	0.404687	0.721772
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.1250000000	4249	1603	1363	0.551481	0.592375	0.452678	0.384903
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.1666666667	4249	1603	532	0.496751	0.621323	0.494361	0.164067
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.2083333333	4249	1603	237	0.440899	0.620617	0.481013	0.071117
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.2500000000	4249	1603	148	0.436416	0.631207	0.621622	0.057392
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.2916666667	4249	1603	87	0.422413	0.631913	0.724138	0.039301
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.3333333333	4249	1603	78	0.423425	0.634032	0.807692	0.039301
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.3750000000	4249	1603	73	0.423243	0.634738	0.849315	0.038677
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.4166666667	4249	1603	66	0.422536	0.635444	0.909091	0.037430
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.4583333333	4249	1603	52	0.417342	0.634502	0.980769	0.031815
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.5000000000	4249	1603	49	0.415413	0.633796	0.979592	0.029944
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.5416666667	4249	1603	24	0.399848	0.628383	1.000000	0.014972
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.5833333333	4249	1603	20	0.397196	0.627442	1.000000	0.012477
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.6250000000	4249	1603	20	0.397196	0.627442	1.000000	0.012477
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.6666666667	4249	1603	20	0.397196	0.627442	1.000000	0.012477
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.7083333333	4249	1603	13	0.392526	0.625794	1.000000	0.008110
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.7500000000	4249	1603	13	0.392526	0.625794	1.000000	0.008110
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.7916666667	4249	1603	13	0.392526	0.625794	1.000000	0.008110
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.8333333333	4249	1603	13	0.392526	0.625794	1.000000	0.008110
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.8750000000	4249	1603	13	0.392526	0.625794	1.000000	0.008110
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.9166666667	4249	1603	10	0.390513	0.625088	1.000000	0.006238
q2.intestinal_permeability.peff.1e-6_cm_per_second	0.9583333333	4249	1603	3	0.385791	0.623441	1.000000	0.001871
q2.intestinal_permeability.peff.1e-6_cm_per_second	1.0000000000	4249	1603	0	0.383756	0.622735	0.000000	0.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.0000000000	25	17	25	0.404762	0.680000	0.680000	1.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.0416666667	25	17	25	0.404762	0.680000	0.680000	1.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.0833333333	25	17	25	0.404762	0.680000	0.680000	1.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.1250000000	25	17	11	0.756494	0.760000	1.000000	0.647059
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.1666666667	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.2083333333	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.2500000000	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.2916666667	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.3333333333	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.3750000000	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.4166666667	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.4583333333	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.5000000000	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.5416666667	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.5833333333	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.6250000000	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.6666666667	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.7083333333	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.7500000000	25	17	7	0.599359	0.600000	1.000000	0.411765
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.7916666667	25	17	0	0.242424	0.320000	0.000000	0.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.8333333333	25	17	0	0.242424	0.320000	0.000000	0.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.8750000000	25	17	0	0.242424	0.320000	0.000000	0.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.9166666667	25	17	0	0.242424	0.320000	0.000000	0.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	0.9583333333	25	17	0	0.242424	0.320000	0.000000	0.000000
q2.intestinal_permeability.peff.1e-7_cm_per_second	1.0000000000	25	17	0	0.242424	0.320000	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.0000000000	93	28	93	0.231405	0.301075	0.301075	1.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.0416666667	93	28	93	0.231405	0.301075	0.301075	1.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.0833333333	93	28	33	0.573115	0.623656	0.393939	0.464286
q2.intestinal_permeability.peff.1e6_cm_per_second	0.1250000000	93	28	29	0.506732	0.580645	0.310345	0.321429
q2.intestinal_permeability.peff.1e6_cm_per_second	0.1666666667	93	28	6	0.388158	0.634409	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.2083333333	93	28	6	0.388158	0.634409	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.2500000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.2916666667	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.3333333333	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.3750000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.4166666667	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.4583333333	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.5000000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.5416666667	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.5833333333	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.6250000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.6666666667	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.7083333333	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.7500000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.7916666667	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.8333333333	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.8750000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.9166666667	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	0.9583333333	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.1e6_cm_per_second	1.0000000000	93	28	0	0.411392	0.698925	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.0000000000	378	56	378	0.129032	0.148148	0.148148	1.000000
q2.intestinal_permeability.peff.cm_min	0.0416666667	378	56	378	0.129032	0.148148	0.148148	1.000000
q2.intestinal_permeability.peff.cm_min	0.0833333333	378	56	279	0.316553	0.325397	0.143369	0.714286
q2.intestinal_permeability.peff.cm_min	0.1250000000	378	56	158	0.419906	0.529101	0.113924	0.321429
q2.intestinal_permeability.peff.cm_min	0.1666666667	378	56	64	0.534434	0.751323	0.203125	0.232143
q2.intestinal_permeability.peff.cm_min	0.2083333333	378	56	23	0.512331	0.817460	0.217391	0.089286
q2.intestinal_permeability.peff.cm_min	0.2500000000	378	56	3	0.476060	0.849206	0.333333	0.017857
q2.intestinal_permeability.peff.cm_min	0.2916666667	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.3333333333	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.3750000000	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.4166666667	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.4583333333	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.5000000000	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.5416666667	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.5833333333	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.6250000000	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.6666666667	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.7083333333	378	56	2	0.458453	0.846561	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.7500000000	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.7916666667	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.8333333333	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.8750000000	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.9166666667	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	0.9583333333	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min	1.0000000000	378	56	0	0.460000	0.851852	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.0000000000	2	0	2	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.0416666667	2	0	2	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.0833333333	2	0	2	0.000000	0.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.1250000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.1666666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.2083333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.2500000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.2916666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.3333333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.3750000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.4166666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.4583333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.5000000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.5416666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.5833333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.6250000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.6666666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.7083333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.7500000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.7916666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.8333333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.8750000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.9166666667	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	0.9583333333	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_min_x104	1.0000000000	2	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.cm_per_second	0.0000000000	10621	1627	10621	0.132838	0.153187	0.153187	1.000000
q2.intestinal_permeability.peff.cm_per_second	0.0416666667	10621	1627	9566	0.224282	0.226532	0.155655	0.915181
q2.intestinal_permeability.peff.cm_per_second	0.0833333333	10621	1627	6009	0.411577	0.458055	0.156432	0.577750
q2.intestinal_permeability.peff.cm_per_second	0.1250000000	10621	1627	2033	0.510791	0.720930	0.171176	0.213891
q2.intestinal_permeability.peff.cm_per_second	0.1666666667	10621	1627	667	0.502019	0.808116	0.191904	0.078672
q2.intestinal_permeability.peff.cm_per_second	0.2083333333	10621	1627	369	0.495147	0.828076	0.230352	0.052243
q2.intestinal_permeability.peff.cm_per_second	0.2500000000	10621	1627	239	0.491211	0.836927	0.280335	0.041180
q2.intestinal_permeability.peff.cm_per_second	0.2916666667	10621	1627	194	0.490958	0.840411	0.324742	0.038722
q2.intestinal_permeability.peff.cm_per_second	0.3333333333	10621	1627	154	0.492852	0.844177	0.409091	0.038722
q2.intestinal_permeability.peff.cm_per_second	0.3750000000	10621	1627	143	0.493379	0.845212	0.440559	0.038722
q2.intestinal_permeability.peff.cm_per_second	0.4166666667	10621	1627	106	0.492026	0.847754	0.547170	0.035648
q2.intestinal_permeability.peff.cm_per_second	0.4583333333	10621	1627	44	0.483291	0.850202	0.909091	0.024585
q2.intestinal_permeability.peff.cm_per_second	0.5000000000	10621	1627	44	0.483291	0.850202	0.909091	0.024585
q2.intestinal_permeability.peff.cm_per_second	0.5416666667	10621	1627	43	0.483333	0.850297	0.930233	0.024585
q2.intestinal_permeability.peff.cm_per_second	0.5833333333	10621	1627	43	0.483333	0.850297	0.930233	0.024585
q2.intestinal_permeability.peff.cm_per_second	0.6250000000	10621	1627	38	0.481588	0.850202	0.973684	0.022741
q2.intestinal_permeability.peff.cm_per_second	0.6666666667	10621	1627	16	0.468639	0.848319	1.000000	0.009834
q2.intestinal_permeability.peff.cm_per_second	0.7083333333	10621	1627	2	0.459801	0.847001	1.000000	0.001229
q2.intestinal_permeability.peff.cm_per_second	0.7500000000	10621	1627	2	0.459801	0.847001	1.000000	0.001229
q2.intestinal_permeability.peff.cm_per_second	0.7916666667	10621	1627	0	0.458527	0.846813	0.000000	0.000000
