canonical_endpoint_key	threshold	n	actual_transfer	predicted_transfer	macro_f1	accuracy	transfer_precision	transfer_recall
q2.intestinal_permeability.peff.nm_s	0.0000000000	1	1	1	0.500000	1.000000	1.000000	1.000000
q2.intestinal_permeability.peff.x10_2_cm_min_1	0.0000000000	3	3	3	0.500000	1.000000	1.000000	1.000000
q2.intestinal_permeability.peff.x10_3_cm_min	0.0707070707	103	60	69	0.491896	0.524272	0.579710	0.666667
q2.intestinal_permeability.peff.x10_3_cm_min_1	0.0909090909	24	4	0	0.454545	0.833333	0.000000	0.000000
q2.intestinal_permeability.peff.x10_4_cm_min	0.1717171717	18	0	0	0.500000	1.000000	0.000000	0.000000
q2.intestinal_permeability.peff.x10_4_cm_s_1	0.0303030303	94	28	68	0.467844	0.468085	0.338235	0.821429
q2.intestinal_permeability.peff.x10_5_cm_s_1	0.0000000000	18	18	18	0.500000	1.000000	1.000000	1.000000
q2.intestinal_permeability.peff.x10_6_cm_s_1	0.0000000000	12	12	12	0.500000	1.000000	1.000000	1.000000
q2.solubility.equilibrium.mg_g	0.1111111111	12	0	0	0.500000	1.000000	0.000000	0.000000
q2.solubility.equilibrium.mg_ml	0.2525252525	4942	553	138	0.518431	0.874747	0.260870	0.065099
q2.solubility.equilibrium.mol_fraction	0.1616161616	12	2	6	0.625000	0.666667	0.333333	1.000000
q2.solubility.equilibrium.ug_ml	0.1212121212	3560	517	970	0.493813	0.665449	0.152577	0.286267
q2.solubility.equilibrium.um	0.1313131313	513	257	279	0.730452	0.730994	0.713262	0.774319
q2.solubility.kinetic.mg_ml	0.1818181818	37	2	2	0.735714	0.945946	0.500000	0.500000
q2.solubility.kinetic.ug_ml	0.5959595960	62	2	6	0.732759	0.935484	0.333333	1.000000
q2.solubility.kinetic.um	0.0000000000	48	45	48	0.483871	0.937500	0.937500	1.000000
q3.gut_wall_escape.fg.percent	0.1212121212	1094	238	363	0.484994	0.589580	0.209366	0.319328
q3.intestinal_metabolism.km.um.cyp3a4	0.1919191919	15	2	0	0.464286	0.866667	0.000000	0.000000
q3.intestinal_metabolism.km.um.ugt	0.1515151515	2	0	0	0.500000	1.000000	0.000000	0.000000
q3.intestinal_permeability.papp.cm_per_second.absorptive	0.1212121212	21478	5945	7200	0.525513	0.596936	0.311667	0.377460
q3.intestinal_permeability.papp.cm_per_second.secretory	0.1313131313	11856	3499	2801	0.532658	0.635290	0.352731	0.282366
q3.intestinal_permeability.papp.nm_s.absorptive	0.1919191919	203	55	28	0.553247	0.709360	0.428571	0.218182
q3.intestinal_permeability.papp.nm_s.secretory	0.1010101010	135	63	68	0.592235	0.592593	0.558824	0.603175
q3.intestinal_transport.efflux_ratio.dimensionless_ratio.secretory_over_absorptive	0.1313131313	13777	3046	3464	0.494763	0.635334	0.214492	0.243926
q3.oral_exposure_change.auc_ratio.dimensionless_ratio	0.0000000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp1a1	0.0606060606	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp1a1_2	0.0000000000	4	3	4	0.428571	0.750000	0.750000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp1a2	0.1010101010	1450	547	542	0.558128	0.585517	0.450185	0.446069
q4.cyp_metabolism.enzyme_contribution.percent.cyp2a6	0.0808080808	66	14	15	0.624372	0.742424	0.400000	0.428571
q4.cyp_metabolism.enzyme_contribution.percent.cyp2b6	0.1313131313	168	59	51	0.581014	0.630952	0.470588	0.406780
q4.cyp_metabolism.enzyme_contribution.percent.cyp2c	0.0000000000	2	1	2	0.333333	0.500000	0.500000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp2c11	0.1010101010	29	8	9	0.625538	0.689655	0.444444	0.500000
q4.cyp_metabolism.enzyme_contribution.percent.cyp2c19	0.1313131313	770	219	227	0.466597	0.561039	0.237885	0.246575
q4.cyp_metabolism.enzyme_contribution.percent.cyp2c8	0.1212121212	408	92	131	0.490922	0.595588	0.221374	0.315217
q4.cyp_metabolism.enzyme_contribution.percent.cyp2c9	0.1111111111	907	347	337	0.493060	0.523705	0.373887	0.363112
q4.cyp_metabolism.enzyme_contribution.percent.cyp2c9_3_3	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp2d6	0.1414141414	1328	310	317	0.520861	0.654367	0.264984	0.270968
q4.cyp_metabolism.enzyme_contribution.percent.cyp2e1	0.0808080808	602	142	194	0.566532	0.651163	0.324742	0.443662
q4.cyp_metabolism.enzyme_contribution.percent.cyp3a	0.1212121212	380	124	98	0.535483	0.615789	0.387755	0.306452
q4.cyp_metabolism.enzyme_contribution.percent.cyp3a2	0.1212121212	12	4	4	1.000000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp3a4	0.1212121212	4736	1335	1289	0.511355	0.608530	0.298681	0.288390
q4.cyp_metabolism.enzyme_contribution.percent.cyp3a4_5	0.1616161616	11	3	2	0.611765	0.727273	0.500000	0.333333
q4.cyp_metabolism.enzyme_contribution.percent.cyp3a5	0.1111111111	28	7	15	0.475936	0.500000	0.266667	0.571429
q4.cyp_metabolism.enzyme_contribution.percent.cyp450	0.0303030303	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp4f2	0.0303030303	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp_enzymes	0.0000000000	2	1	2	0.333333	0.500000	0.500000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyp_inhibited_by_skf_525a	0.0000000000	5	5	5	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cyps	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.cytochrome_p_450	0.0000000000	7	4	7	0.363636	0.571429	0.571429	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.p450	0.0909090909	6	2	2	1.000000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.p450_2c9	0.1111111111	4	2	2	1.000000	1.000000	1.000000	1.000000
q4.cyp_metabolism.enzyme_contribution.percent.total_cyps	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.mm.cyp2a6	0.0000000000	1	1	1	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.mm.cyp2b1	0.0404040404	14	4	4	1.000000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.mm.cyp2b6	0.0707070707	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.cyp_metabolism.km.mm.cyp3a4	0.0000000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.um.cyp1a1	0.1010101010	6	0	2	0.400000	0.666667	0.000000	0.000000
q4.cyp_metabolism.km.um.cyp1a2	0.0000000000	18	18	18	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.um.cyp2b6	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.um.cyp2c9	0.0909090909	8	2	2	1.000000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.um.cyp2d6	0.0000000000	1	1	1	0.500000	1.000000	1.000000	1.000000
q4.cyp_metabolism.km.um.cyp3a4	0.1717171717	18	2	0	0.470588	0.888889	0.000000	0.000000
q4.cyp_metabolism.km.um.cyp_cytochrome_p_450	0.0707070707	6	0	0	0.500000	1.000000	0.000000	0.000000
q4.cyp_metabolism.km.um.p450	0.0202020202	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.hepatic_clearance.l_h	0.1010101010	1867	467	766	0.504149	0.561328	0.270235	0.443255
q4.hepatic_clearance.hepatic_clearance.l_h_1_kg_1	0.1010101010	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.hepatic_clearance.l_h_kg	0.1111111111	2035	389	557	0.535889	0.668796	0.244165	0.349614
q4.hepatic_clearance.hepatic_clearance.l_h_per_kg	0.0000000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.l_hour	0.1010101010	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.hepatic_clearance.l_kg_h	0.0202020202	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.hepatic_clearance.l_min	0.0909090909	53	10	22	0.552365	0.622642	0.272727	0.600000
q4.hepatic_clearance.hepatic_clearance.ml_h	0.1919191919	95	15	17	0.661788	0.810526	0.411765	0.466667
q4.hepatic_clearance.hepatic_clearance.ml_h_1_kg_1	0.0000000000	2	1	2	0.333333	0.500000	0.500000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_h_kg	0.1616161616	29	5	14	0.569501	0.620690	0.285714	0.800000
q4.hepatic_clearance.hepatic_clearance.ml_kg_1_min_1	0.0000000000	20	20	20	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_kg_h	0.0000000000	15	15	15	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_min	0.1515151515	10877	1904	1713	0.507728	0.727039	0.189142	0.170168
q4.hepatic_clearance.hepatic_clearance.ml_min_1	0.1414141414	277	38	43	0.660194	0.830325	0.395349	0.447368
q4.hepatic_clearance.hepatic_clearance.ml_min_1_g_1	0.0000000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_min_1_g_liver_1	0.0000000000	1	1	1	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_min_1_kg_1	0.1414141414	2183	512	546	0.567125	0.682089	0.333333	0.355469
q4.hepatic_clearance.hepatic_clearance.ml_min_g	0.0808080808	14	8	11	0.590643	0.642857	0.636364	0.875000
q4.hepatic_clearance.hepatic_clearance.ml_min_g_liver	0.0404040404	20	11	16	0.487179	0.550000	0.562500	0.818182
q4.hepatic_clearance.hepatic_clearance.ml_min_kg	0.1313131313	27813	7404	6617	0.513059	0.632798	0.287744	0.257158
q4.hepatic_clearance.hepatic_clearance.ml_min_kg_body_weight	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_min_kg_body_wt	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_min_kg_bw	0.1212121212	13	3	0	0.434783	0.769231	0.000000	0.000000
q4.hepatic_clearance.hepatic_clearance.ml_min_mg_microsomal_protein	0.0000000000	6	6	6	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.hepatic_clearance.ml_min_per_kg	0.0707070707	20	19	12	0.498208	0.650000	1.000000	0.631579
q4.hepatic_clearance.hepatic_clearance.ml_min_per_kg_of_bdw	0.0000000000	6	4	6	0.400000	0.666667	0.666667	1.000000
q4.hepatic_clearance.hepatic_clearance.ul_min_1_kg_1	0.0606060606	9	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.hepatic_clearance.ul_min_kg	0.1616161616	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.10_3_ml_min_mg_protein	0.4141414141	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.l_h	0.1515151515	1884	356	221	0.528286	0.755308	0.262443	0.162921
q4.hepatic_clearance.intrinsic_clearance.l_h_kg	0.1717171717	1059	201	134	0.544348	0.757318	0.291045	0.194030
q4.hepatic_clearance.intrinsic_clearance.l_h_kg_bw	0.1010101010	22	4	4	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.l_hour	0.1010101010	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.l_min	0.1313131313	210	57	49	0.634058	0.723810	0.489796	0.421053
q4.hepatic_clearance.intrinsic_clearance.l_min_mg_protein	0.0909090909	10	1	0	0.473684	0.900000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.mg_min_1_ul_1	0.2929292929	22	8	8	0.901786	0.909091	0.875000	0.875000
q4.hepatic_clearance.intrinsic_clearance.mg_min_ul	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_h_106_cells	0.0000000000	1	1	1	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_h_10_6_cells	0.0808080808	218	108	100	0.577092	0.577982	0.580000	0.537037
q4.hepatic_clearance.intrinsic_clearance.ml_h_1_mg_1_protein	0.0000000000	15	8	15	0.347826	0.533333	0.533333	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_h_g_liver	0.1515151515	32	13	4	0.559449	0.656250	0.750000	0.230769
q4.hepatic_clearance.intrinsic_clearance.ml_h_kg	0.0707070707	18	8	8	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_h_mg	0.0808080808	36	10	23	0.636364	0.638889	0.434783	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_h_mg_protein	0.1010101010	25	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_h_per_mg_protein	0.1414141414	39	4	0	0.472973	0.897436	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_mg_protein_min	0.1616161616	65	7	4	0.652406	0.892308	0.500000	0.285714
q4.hepatic_clearance.intrinsic_clearance.ml_min	0.1616161616	4560	478	364	0.515873	0.837719	0.140110	0.106695
q4.hepatic_clearance.intrinsic_clearance.ml_min_1	0.1313131313	128	15	16	0.541219	0.804688	0.187500	0.200000
q4.hepatic_clearance.intrinsic_clearance.ml_min_10_6_cells	0.1717171717	8	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_g_1	0.5454545455	454	156	102	0.723864	0.775330	0.764706	0.500000
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_g_liver	0.1515151515	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_g_liver_1	0.1313131313	22	3	0	0.463415	0.863636	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_kg_1	0.1515151515	2198	331	301	0.504749	0.756142	0.159468	0.145015
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_mg_1	0.5454545455	153	2	0	0.496711	0.986928	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_mg_1_protein	0.1414141414	10	1	0	0.473684	0.900000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_1_mg_protein_1	0.1111111111	66	7	7	0.920097	0.969697	0.857143	0.857143
q4.hepatic_clearance.intrinsic_clearance.ml_min_g	0.1717171717	1170	227	92	0.555374	0.790598	0.402174	0.162996
q4.hepatic_clearance.intrinsic_clearance.ml_min_g_liver	0.1818181818	2602	553	339	0.549455	0.744043	0.333333	0.204340
q4.hepatic_clearance.intrinsic_clearance.ml_min_g_of_body_weight	0.1515151515	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_g_protein	0.0909090909	10	4	6	0.800000	0.800000	0.666667	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_g_tissue	0.0909090909	44	23	29	0.764957	0.772727	0.724138	0.913043
q4.hepatic_clearance.intrinsic_clearance.ml_min_gd	0.2424242424	14	12	12	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_gprotein	0.1010101010	29	5	17	0.560606	0.586207	0.294118	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_kg	0.1313131313	31128	7324	8374	0.535082	0.649319	0.285527	0.326461
q4.hepatic_clearance.intrinsic_clearance.ml_min_kg_b_wt	0.3232323232	6	3	5	0.625000	0.666667	0.600000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_kg_body_weight	0.1010101010	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_kg_body_wt	0.0000000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_kg_bw	0.1212121212	27	6	0	0.437500	0.777778	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_mg	0.1616161616	6894	894	714	0.526213	0.804758	0.183473	0.146532
q4.hepatic_clearance.intrinsic_clearance.ml_min_mg_microsomal_protein	0.0000000000	8	1	8	0.111111	0.125000	0.125000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_mg_protein	0.1616161616	10919	1120	943	0.507792	0.831578	0.118770	0.100000
q4.hepatic_clearance.intrinsic_clearance.ml_min_mg_s9_protein	0.2727272727	27	2	0	0.480769	0.925926	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_nmol	0.1818181818	242	39	24	0.753648	0.888430	0.750000	0.461538
q4.hepatic_clearance.intrinsic_clearance.ml_min_nmol_p450	0.1717171717	212	40	23	0.543244	0.768868	0.304348	0.175000
q4.hepatic_clearance.intrinsic_clearance.ml_min_per_10_6_hepatocytes	0.0000000000	2	1	2	0.333333	0.500000	0.500000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_per_kg	0.5959595960	7	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_per_kg_of_bdw	0.6969696970	6	2	0	0.400000	0.666667	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_per_mg	0.0909090909	1	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_per_mg_protein	0.1818181818	27	6	0	0.437500	0.777778	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_per_srw	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_srw	0.1414141414	10	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_umol_p450	0.1616161616	7	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_x_10_6_hepatocytes	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_x_kg	0.0000000000	4	2	4	0.333333	0.500000	0.500000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ml_min_x_mg_protein	0.2222222222	6	2	0	0.400000	0.666667	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_h_mg_protein	0.0000000000	10	9	10	0.473684	0.900000	0.900000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_mg_1_min_1	0.2020202020	15	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_mg_ces1_min	0.2121212121	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_mg_min	0.1313131313	314	40	76	0.629916	0.777070	0.302632	0.575000
q4.hepatic_clearance.intrinsic_clearance.ul_mg_protein_1_min_1	0.2222222222	15	2	7	0.603175	0.666667	0.285714	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_mg_protein_min	0.1717171717	891	200	82	0.502894	0.735129	0.280488	0.115000
q4.hepatic_clearance.intrinsic_clearance.ul_min	0.1212121212	89	7	13	0.493038	0.797753	0.076923	0.142857
q4.hepatic_clearance.intrinsic_clearance.ul_min_106_cells	0.1414141414	3318	966	670	0.524609	0.646775	0.346269	0.240166
q4.hepatic_clearance.intrinsic_clearance.ul_min_106_hepatocytes	0.1313131313	6	2	0	0.400000	0.666667	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_10_6_cells	0.1313131313	13711	4400	5599	0.538566	0.572387	0.369352	0.470000
q4.hepatic_clearance.intrinsic_clearance.ul_min_10_6_hepatocytes	0.1313131313	16	3	3	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_106_cells	0.1212121212	6	1	0	0.454545	0.833333	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_106_cells_1	0.1111111111	91	36	34	0.605357	0.626374	0.529412	0.500000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_10_6_cells	0.0000000000	8	8	8	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_10_6_cells_1	0.0808080808	16	4	4	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_kg_1	0.1313131313	9	1	0	0.470588	0.888889	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_mg_1	0.1414141414	9433	1859	2053	0.507227	0.676031	0.208475	0.230231
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_mg_1_microsomal_protein	0.2424242424	12	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_mg_1_protein	0.1414141414	403	80	47	0.593416	0.784119	0.425532	0.250000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_mg_of_protein_1	0.2020202020	6	4	4	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_mg_protein_1	0.1111111111	292	85	166	0.577282	0.585616	0.391566	0.764706
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_nmol_1	0.0505050505	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_per_million_cells	0.1313131313	18	2	2	1.000000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_pmol_1	0.1919191919	104	7	0	0.482587	0.932692	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_pmol_1_cyp_1	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_1_x_106_cells	0.6868686869	14	2	0	0.461538	0.857143	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_g	0.2626262626	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_g_liver	0.1010101010	18	1	0	0.485714	0.944444	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_g_protein	0.1616161616	27	1	0	0.490566	0.962963	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_kg	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_m_cells	0.0707070707	1	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg	0.1414141414	75580	19201	17908	0.541679	0.660426	0.319522	0.298005
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg_microsomal_protein	0.1616161616	478	74	130	0.675949	0.782427	0.384615	0.675676
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg_microsomes	0.1313131313	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg_prot	0.1616161616	38	10	0	0.424242	0.736842	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg_protein	0.1313131313	60306	11614	14661	0.504965	0.662604	0.202169	0.255209
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg_s9_protein	0.7272727273	7	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_mg_total_protein	0.0808080808	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_mill	0.0000000000	2	2	2	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_million	0.1313131313	4	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_million_cells	0.1717171717	680	122	66	0.635829	0.826471	0.530303	0.286885
q4.hepatic_clearance.intrinsic_clearance.ul_min_million_hepatocytes	0.1010101010	1	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_nmol	0.1313131313	26	2	0	0.480000	0.923077	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_nmol_cyp	0.1212121212	56	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_nmol_p450	0.1212121212	126	8	36	0.531906	0.730159	0.138889	0.625000
q4.hepatic_clearance.intrinsic_clearance.ul_min_per_106_cells	0.0000000000	19	10	19	0.344828	0.526316	0.526316	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_per_mg	0.2222222222	238	38	20	0.469889	0.773109	0.100000	0.052632
q4.hepatic_clearance.intrinsic_clearance.ul_min_per_mg_protein	0.1111111111	85	5	12	0.509804	0.823529	0.083333	0.200000
q4.hepatic_clearance.intrinsic_clearance.ul_min_per_million_cells	0.1616161616	5	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmol	0.1717171717	2306	224	150	0.484973	0.846487	0.066667	0.044643
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmol_2c9	0.1717171717	1	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmol_cyp	0.1212121212	372	63	132	0.530895	0.637097	0.227273	0.476190
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmol_enzyme	0.1414141414	19	3	0	0.457143	0.842105	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmol_p450	0.1616161616	568	73	54	0.525717	0.811620	0.185185	0.136986
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmol_protein	0.0909090909	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_pmolcyp3a4	0.1212121212	2	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_x10_6_cells	0.0909090909	3	1	0	0.400000	0.666667	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_min_x_mg_protein	0.1212121212	13	3	6	0.575163	0.615385	0.333333	0.666667
q4.hepatic_clearance.intrinsic_clearance.ul_nmol_isoform_min	0.0000000000	7	7	7	0.500000	1.000000	1.000000	1.000000
q4.hepatic_clearance.intrinsic_clearance.ul_nmol_min	0.0606060606	3	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_nmol_p450_min	0.1616161616	119	5	4	0.595827	0.941176	0.250000	0.200000
q4.hepatic_clearance.intrinsic_clearance.ul_per_min_per_million_cells	0.1818181818	9	1	0	0.470588	0.888889	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_pmol_2d6_1_min_1	0.2525252525	9	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_clearance.intrinsic_clearance.ul_pmol_p450_min	0.2222222222	35	0	0	0.500000	1.000000	0.000000	0.000000
q4.hepatic_escape.extraction_ratio.percent	0.1313131313	6170	1382	1371	0.508373	0.659157	0.237053	0.235166
q4.hepatic_metabolism.half_life.hour	0.1010101010	6693	3006	3073	0.458916	0.463469	0.404816	0.413839
q4.hepatic_metabolism.half_life.minute	0.1212121212	33863	12912	11405	0.494257	0.534448	0.374923	0.331165
